aime24,aime25,amc23,math_500,minerva,olympiadbench,Avg.,aime24_std,aime25_std,amc23_std,math_500_std,minerva_std,olympiadbench_std
29.7,25.3,73.2,85.1,29.2,51.5,49.0,6.0,4.8,4.0,1.1,1.7,0.5
