aime24,aime25,amc23,math_500,minerva,olympiadbench,Avg.,aime24_std,aime25_std,amc23_std,math_500_std,minerva_std,olympiadbench_std
30.3,20.7,73.8,84.9,29.2,53.4,48.7,9.1,3.6,4.9,0.7,0.6,0.9
