aime24,aime25,amc23,math_500,minerva,olympiadbench,Avg.,aime24_std,aime25_std,amc23_std,math_500_std,minerva_std,olympiadbench_std
28.7,21.7,72.5,83.3,29.3,52.7,48.0,5.2,5.0,5.1,0.5,0.9,0.4
