aime24,aime25,amc23,math_500,minerva,olympiadbench,Avg.,aime24_std,aime25_std,amc23_std,math_500_std,minerva_std,olympiadbench_std
31.7,20.3,73.2,84.7,29.3,52.4,48.6,6.4,6.0,4.6,0.6,1.9,0.5
