aime24,aime25,amc23,math_500,minerva,olympiadbench,Avg.,aime24_std,aime25_std,amc23_std,math_500_std,minerva_std,olympiadbench_std,model
33.7,22.7,73.8,84.9,29.3,53.2,49.6,5.3,3.9,3.4,0.4,1.8,0.9,_local_scratch_zli2255_workspace_MergeExpert_checkpoints_baselines_openrs_acc_openrs_8k_kl_global_step_40_actor_huggingface
